filename,source_A,source_B,top_label,top_class,overlap_pixels,overlap_ratio
img_003923.png,single_013143.png,single_001467.png,B_ON_TOP,1,1549,0.163104
img_000029.png,single_011778.png,single_001159.png,B_ON_TOP,1,5759,0.364886
img_002178.png,single_003449.png,single_002843.png,B_ON_TOP,1,9925,0.301635
img_004154.png,single_011213.png,single_011997.png,A_ON_TOP,0,4869,0.279844
img_000035.png,single_011857.png,single_003077.png,A_ON_TOP,0,4796,0.243094
img_004630.png,single_002291.png,single_001718.png,A_ON_TOP,0,9976,0.335565
img_002439.png,single_016069.png,single_000060.png,B_ON_TOP,1,7117,0.437431
img_003216.png,single_007600.png,single_009463.png,B_ON_TOP,1,4407,0.202379
img_001633.png,single_007891.png,single_015937.png,A_ON_TOP,0,5134,0.243179
img_004192.png,single_003747.png,single_005957.png,A_ON_TOP,0,3887,0.193537
img_000862.png,single_014056.png,single_006990.png,B_ON_TOP,1,12496,0.418556
img_001165.png,single_016171.png,single_010603.png,B_ON_TOP,1,4628,0.23599
img_004962.png,single_000937.png,single_006994.png,A_ON_TOP,0,13216,0.535147
img_001462.png,single_006848.png,single_013376.png,A_ON_TOP,0,7200,0.245265
img_000649.png,single_012848.png,single_003965.png,B_ON_TOP,1,16587,0.544854
img_002383.png,single_002554.png,single_008630.png,A_ON_TOP,0,5787,0.276348
img_000025.png,single_004598.png,single_011547.png,A_ON_TOP,0,9743,0.381974
img_001082.png,single_009694.png,single_011586.png,B_ON_TOP,1,15164,0.493395
img_001460.png,single_011456.png,single_009746.png,B_ON_TOP,1,6456,0.341714
img_004358.png,single_016277.png,single_009715.png,B_ON_TOP,1,4890,0.28361
img_002762.png,single_003221.png,single_008323.png,A_ON_TOP,0,10384,0.312884
img_001024.png,single_009271.png,single_002857.png,B_ON_TOP,1,6430,0.258596
img_004243.png,single_002787.png,single_015079.png,B_ON_TOP,1,7225,0.386964
img_003322.png,single_015539.png,single_003689.png,B_ON_TOP,1,7396,0.520295
img_000791.png,single_009458.png,single_002299.png,A_ON_TOP,0,3931,0.25417
img_001855.png,single_002524.png,single_005168.png,B_ON_TOP,1,5299,0.19055
img_000491.png,single_009956.png,single_004141.png,B_ON_TOP,1,5735,0.226277
img_000112.png,single_012761.png,single_008956.png,B_ON_TOP,1,10440,0.542902
img_004790.png,single_005444.png,single_014211.png,A_ON_TOP,0,3610,0.228626
img_002322.png,single_015380.png,single_003604.png,B_ON_TOP,1,2189,0.189935
img_004761.png,single_005858.png,single_009974.png,B_ON_TOP,1,3734,0.207941
img_000387.png,single_016082.png,single_006522.png,B_ON_TOP,1,2417,0.194668
img_001044.png,single_012388.png,single_013219.png,B_ON_TOP,1,16330,0.457756
img_004257.png,single_002012.png,single_003568.png,A_ON_TOP,0,2993,0.279798
img_001061.png,single_000612.png,single_000287.png,A_ON_TOP,0,7159,0.339498
img_003491.png,single_013612.png,single_015193.png,A_ON_TOP,0,9488,0.404554
img_003290.png,single_012381.png,single_011549.png,A_ON_TOP,0,12822,0.41312
img_002730.png,single_000236.png,single_005057.png,A_ON_TOP,0,6659,0.358126
img_000055.png,single_011627.png,single_015899.png,B_ON_TOP,1,13404,0.403383
img_004222.png,single_009724.png,single_005808.png,B_ON_TOP,1,5591,0.515822
img_001245.png,single_004232.png,single_006890.png,A_ON_TOP,0,7824,0.486053
img_002134.png,single_011677.png,single_010315.png,B_ON_TOP,1,8301,0.492992
img_003264.png,single_013308.png,single_011394.png,A_ON_TOP,0,7832,0.335374
img_004993.png,single_008453.png,single_009331.png,B_ON_TOP,1,6536,0.276223
img_001878.png,single_008357.png,single_005251.png,B_ON_TOP,1,12964,0.357628
img_002537.png,single_014754.png,single_002607.png,A_ON_TOP,0,6614,0.319965
img_001321.png,single_000516.png,single_006165.png,B_ON_TOP,1,6185,0.316936
img_001580.png,single_013173.png,single_010440.png,B_ON_TOP,1,3948,0.328617
img_000508.png,single_008224.png,single_014285.png,B_ON_TOP,1,3753,0.192986
img_004546.png,single_015884.png,single_005448.png,B_ON_TOP,1,2586,0.217074
img_002820.png,single_006000.png,single_009393.png,B_ON_TOP,1,15698,0.436565
img_002915.png,single_006638.png,single_013668.png,B_ON_TOP,1,9003,0.453186
img_001577.png,single_002297.png,single_001693.png,B_ON_TOP,1,9646,0.33699
img_002584.png,single_009379.png,single_008735.png,A_ON_TOP,0,10255,0.446452
img_004603.png,single_013003.png,single_011524.png,B_ON_TOP,1,3044,0.169346
img_002396.png,single_007545.png,single_005251.png,B_ON_TOP,1,16959,0.406905
img_000287.png,single_014804.png,single_005646.png,B_ON_TOP,1,6940,0.30068
img_000206.png,single_015892.png,single_005769.png,B_ON_TOP,1,5704,0.44396
img_003664.png,single_002122.png,single_000379.png,B_ON_TOP,1,6628,0.409591
img_004156.png,single_001619.png,single_015735.png,A_ON_TOP,0,4013,0.355479
img_002672.png,single_012504.png,single_002962.png,B_ON_TOP,1,1582,0.144673
img_004750.png,single_010939.png,single_013381.png,A_ON_TOP,0,3423,0.320596
img_001605.png,single_014126.png,single_000711.png,A_ON_TOP,0,7754,0.508392
img_000844.png,single_006252.png,single_007024.png,A_ON_TOP,0,7422,0.301941
img_000311.png,single_001692.png,single_010369.png,A_ON_TOP,0,3256,0.252991
img_004237.png,single_006108.png,single_005391.png,B_ON_TOP,1,11683,0.437222
img_002062.png,single_008868.png,single_010057.png,B_ON_TOP,1,8348,0.362972
img_004444.png,single_013582.png,single_006783.png,B_ON_TOP,1,9730,0.408206
img_002757.png,single_015622.png,single_006641.png,A_ON_TOP,0,3356,0.25235
img_004891.png,single_007331.png,single_001969.png,B_ON_TOP,1,1408,0.183238
img_001503.png,single_015881.png,single_001800.png,A_ON_TOP,0,22857,0.539678
img_001609.png,single_003842.png,single_005087.png,B_ON_TOP,1,4270,0.327053
img_004746.png,single_010303.png,single_003598.png,B_ON_TOP,1,19347,0.537193
img_001870.png,single_001785.png,single_015722.png,A_ON_TOP,0,4413,0.268627
img_003684.png,single_005597.png,single_006801.png,A_ON_TOP,0,9377,0.421704
img_000141.png,single_006979.png,single_015820.png,A_ON_TOP,0,5298,0.221674
img_000293.png,single_011177.png,single_001562.png,A_ON_TOP,0,3154,0.318908
img_003276.png,single_004187.png,single_008203.png,B_ON_TOP,1,10020,0.476848
img_002293.png,single_003402.png,single_003465.png,B_ON_TOP,1,1970,0.259074
img_000273.png,single_004043.png,single_003308.png,B_ON_TOP,1,1391,0.194355
img_000784.png,single_015551.png,single_009455.png,A_ON_TOP,0,3828,0.367759
img_004027.png,single_000990.png,single_008383.png,B_ON_TOP,1,5876,0.549467
img_003087.png,single_000500.png,single_011217.png,B_ON_TOP,1,2127,0.163565
img_000753.png,single_008194.png,single_015249.png,B_ON_TOP,1,10888,0.458925
img_004627.png,single_009543.png,single_008580.png,B_ON_TOP,1,15578,0.503491
img_003822.png,single_014139.png,single_004233.png,B_ON_TOP,1,24784,0.545159
img_001665.png,single_011981.png,single_000904.png,B_ON_TOP,1,5217,0.310887
img_000183.png,single_014553.png,single_005067.png,B_ON_TOP,1,22832,0.495228
img_000785.png,single_003982.png,single_015802.png,A_ON_TOP,0,2452,0.202678
img_003619.png,single_006070.png,single_000971.png,A_ON_TOP,0,6991,0.411623
img_000146.png,single_004477.png,single_004928.png,A_ON_TOP,0,2760,0.253141
img_000979.png,single_002045.png,single_008761.png,B_ON_TOP,1,1593,0.130371
img_002900.png,single_014989.png,single_009069.png,A_ON_TOP,0,11374,0.495189
img_001422.png,single_008621.png,single_013182.png,B_ON_TOP,1,3189,0.287738
img_004361.png,single_002137.png,single_006108.png,A_ON_TOP,0,1903,0.167695
img_002357.png,single_002220.png,single_002747.png,B_ON_TOP,1,3669,0.19488
img_003086.png,single_008224.png,single_006685.png,A_ON_TOP,0,11764,0.533926
img_002340.png,single_002122.png,single_016141.png,B_ON_TOP,1,4142,0.217691
img_000017.png,single_005589.png,single_002387.png,B_ON_TOP,1,5308,0.270747
img_001686.png,single_008518.png,single_002984.png,B_ON_TOP,1,10538,0.411946
img_000912.png,single_003743.png,single_001119.png,B_ON_TOP,1,7475,0.28394
img_001393.png,single_014561.png,single_013290.png,B_ON_TOP,1,3183,0.203999
img_001064.png,single_004393.png,single_006834.png,B_ON_TOP,1,4697,0.213869
img_000464.png,single_004104.png,single_000688.png,A_ON_TOP,0,4090,0.315319
img_001216.png,single_015878.png,single_001937.png,A_ON_TOP,0,7234,0.286552
img_004752.png,single_006929.png,single_011980.png,A_ON_TOP,0,3382,0.18103
img_002646.png,single_007826.png,single_014615.png,B_ON_TOP,1,14053,0.532896
img_004380.png,single_001130.png,single_015464.png,A_ON_TOP,0,13604,0.509952
img_000438.png,single_012411.png,single_001179.png,A_ON_TOP,0,9433,0.512747
img_000003.png,single_001161.png,single_007020.png,A_ON_TOP,0,7335,0.270335
img_000195.png,single_003401.png,single_000545.png,A_ON_TOP,0,13215,0.49866
img_004422.png,single_009501.png,single_006150.png,B_ON_TOP,1,5544,0.25176
img_002774.png,single_002445.png,single_004461.png,A_ON_TOP,0,7014,0.38997
img_001343.png,single_002362.png,single_009534.png,B_ON_TOP,1,8537,0.413254
img_004015.png,single_010269.png,single_002749.png,A_ON_TOP,0,14457,0.532133
img_004734.png,single_013293.png,single_010095.png,B_ON_TOP,1,2898,0.185448
img_003240.png,single_008667.png,single_006343.png,A_ON_TOP,0,3082,0.231799
img_002315.png,single_000042.png,single_012312.png,B_ON_TOP,1,3957,0.249637
img_002528.png,single_006970.png,single_009450.png,B_ON_TOP,1,1830,0.182489
img_000812.png,single_014966.png,single_003075.png,A_ON_TOP,0,2245,0.2245
img_002893.png,single_014448.png,single_000054.png,B_ON_TOP,1,5771,0.277332
img_003649.png,single_006696.png,single_000115.png,B_ON_TOP,1,14368,0.437688
img_003490.png,single_009280.png,single_007044.png,A_ON_TOP,0,1577,0.267606
img_003472.png,single_001040.png,single_004873.png,B_ON_TOP,1,19637,0.515353
img_000762.png,single_000267.png,single_006667.png,B_ON_TOP,1,9154,0.373206
img_004320.png,single_016042.png,single_014837.png,A_ON_TOP,0,3199,0.29058
img_002795.png,single_009788.png,single_009469.png,B_ON_TOP,1,5690,0.291063
img_003210.png,single_004554.png,single_003945.png,B_ON_TOP,1,8222,0.414311
img_001341.png,single_011351.png,single_016215.png,B_ON_TOP,1,3827,0.223032
img_000192.png,single_011365.png,single_007535.png,B_ON_TOP,1,3576,0.252774
img_002645.png,single_007262.png,single_010420.png,B_ON_TOP,1,6766,0.270618
img_004713.png,single_013666.png,single_001508.png,B_ON_TOP,1,4086,0.187629
img_004904.png,single_014373.png,single_006979.png,A_ON_TOP,0,3447,0.182439
img_002575.png,single_006234.png,single_013542.png,B_ON_TOP,1,11316,0.505427
img_000271.png,single_007906.png,single_002139.png,B_ON_TOP,1,5740,0.25649
img_004566.png,single_008327.png,single_002057.png,B_ON_TOP,1,7363,0.296764
img_004745.png,single_006376.png,single_014775.png,A_ON_TOP,0,15383,0.364121
img_004605.png,single_010339.png,single_013849.png,A_ON_TOP,0,2304,0.192578
img_000002.png,single_011033.png,single_013376.png,B_ON_TOP,1,9364,0.377094
img_003419.png,single_008727.png,single_015921.png,A_ON_TOP,0,13220,0.34873
img_004391.png,single_010101.png,single_014257.png,A_ON_TOP,0,5583,0.274565
img_004584.png,single_015988.png,single_010428.png,A_ON_TOP,0,4124,0.308452
img_002428.png,single_005727.png,single_013835.png,B_ON_TOP,1,3721,0.228563
img_002687.png,single_011465.png,single_015836.png,B_ON_TOP,1,19623,0.40459
img_004332.png,single_005137.png,single_010282.png,A_ON_TOP,0,5774,0.480886
img_003413.png,single_004442.png,single_002901.png,B_ON_TOP,1,9108,0.408705
img_003480.png,single_000268.png,single_005952.png,B_ON_TOP,1,9209,0.408273
img_004561.png,single_010857.png,single_016287.png,A_ON_TOP,0,15964,0.504918
img_000100.png,single_011621.png,single_012593.png,B_ON_TOP,1,4708,0.254528
img_001398.png,single_001959.png,single_012528.png,B_ON_TOP,1,14275,0.497023
img_003931.png,single_002755.png,single_004955.png,A_ON_TOP,0,3338,0.292884
img_002228.png,single_006427.png,single_001707.png,B_ON_TOP,1,13750,0.432145
img_002223.png,single_004679.png,single_010635.png,B_ON_TOP,1,21483,0.543049
img_004227.png,single_015392.png,single_013550.png,A_ON_TOP,0,6384,0.34673
img_004825.png,single_009110.png,single_011978.png,A_ON_TOP,0,4528,0.358824
img_004786.png,single_008323.png,single_013553.png,A_ON_TOP,0,2982,0.208677
img_000692.png,single_009970.png,single_010563.png,A_ON_TOP,0,4187,0.208495
img_004803.png,single_006158.png,single_000747.png,A_ON_TOP,0,6952,0.39518
img_000662.png,single_002329.png,single_005622.png,B_ON_TOP,1,4831,0.489215
img_002015.png,single_005040.png,single_009532.png,A_ON_TOP,0,5781,0.244419
img_001677.png,single_005036.png,single_004763.png,B_ON_TOP,1,4425,0.238031
img_003392.png,single_011536.png,single_005070.png,B_ON_TOP,1,12466,0.531146
img_001771.png,single_002664.png,single_006703.png,A_ON_TOP,0,8269,0.386185
img_003669.png,single_006479.png,single_013649.png,A_ON_TOP,0,3885,0.305906
img_000815.png,single_013467.png,single_005305.png,B_ON_TOP,1,3343,0.253469
img_001899.png,single_003426.png,single_004878.png,A_ON_TOP,0,6152,0.475682
img_002878.png,single_006216.png,single_010688.png,A_ON_TOP,0,4698,0.359229
img_000734.png,single_000962.png,single_015469.png,A_ON_TOP,0,12828,0.429174
img_004384.png,single_007146.png,single_010867.png,A_ON_TOP,0,8465,0.449549
img_001361.png,single_015209.png,single_010343.png,A_ON_TOP,0,4180,0.312664
img_001301.png,single_008659.png,single_013853.png,B_ON_TOP,1,11302,0.432811
img_004386.png,single_003180.png,single_009303.png,B_ON_TOP,1,5352,0.424492
img_001497.png,single_011004.png,single_010480.png,B_ON_TOP,1,13068,0.512531
img_002246.png,single_013896.png,single_011040.png,A_ON_TOP,0,8377,0.474107
img_002916.png,single_014273.png,single_003327.png,A_ON_TOP,0,5420,0.399587
img_000006.png,single_006490.png,single_012303.png,B_ON_TOP,1,5650,0.542279
img_001192.png,single_008719.png,single_010108.png,B_ON_TOP,1,3529,0.184706
img_004408.png,single_008638.png,single_001806.png,A_ON_TOP,0,6699,0.378197
img_001000.png,single_012937.png,single_009055.png,B_ON_TOP,1,5918,0.370988
img_004319.png,single_008590.png,single_006380.png,B_ON_TOP,1,9409,0.44124
img_000756.png,single_008108.png,single_005266.png,B_ON_TOP,1,2665,0.182147
img_001423.png,single_013742.png,single_002969.png,B_ON_TOP,1,6091,0.263862
img_004959.png,single_009975.png,single_007680.png,A_ON_TOP,0,6607,0.345247
img_004033.png,single_010008.png,single_003902.png,A_ON_TOP,0,7317,0.389824
img_001056.png,single_009946.png,single_016270.png,A_ON_TOP,0,4422,0.239169
img_002999.png,single_008782.png,single_012224.png,A_ON_TOP,0,4162,0.244349
img_003612.png,single_003415.png,single_005240.png,B_ON_TOP,1,15248,0.385352
img_002844.png,single_015296.png,single_003469.png,A_ON_TOP,0,3123,0.381505
img_003193.png,single_014656.png,single_011253.png,A_ON_TOP,0,5521,0.344933
img_002135.png,single_003625.png,single_006509.png,A_ON_TOP,0,1642,0.254022
img_000769.png,single_003119.png,single_008082.png,B_ON_TOP,1,9559,0.374716
img_002106.png,single_006993.png,single_011109.png,A_ON_TOP,0,5855,0.423049
img_003890.png,single_013046.png,single_005469.png,B_ON_TOP,1,5432,0.477371
img_004714.png,single_015667.png,single_001889.png,B_ON_TOP,1,1546,0.18719
img_001608.png,single_012965.png,single_004880.png,B_ON_TOP,1,7717,0.496717
img_003501.png,single_010078.png,single_008551.png,B_ON_TOP,1,20366,0.489791
img_000292.png,single_009096.png,single_001919.png,A_ON_TOP,0,7053,0.274735
img_003606.png,single_001415.png,single_000818.png,A_ON_TOP,0,4817,0.339968
img_002819.png,single_002265.png,single_006766.png,B_ON_TOP,1,21993,0.479255
img_001385.png,single_010994.png,single_008146.png,A_ON_TOP,0,8736,0.472727
img_002222.png,single_006319.png,single_015038.png,B_ON_TOP,1,3137,0.321052
img_002141.png,single_015127.png,single_005235.png,A_ON_TOP,0,6097,0.37666
img_000660.png,single_003208.png,single_001635.png,B_ON_TOP,1,2517,0.178739
img_001457.png,single_015719.png,single_016137.png,A_ON_TOP,0,5448,0.284417
img_002772.png,single_010740.png,single_001099.png,B_ON_TOP,1,3929,0.178843
img_000512.png,single_006481.png,single_013599.png,A_ON_TOP,0,3998,0.330059
img_000272.png,single_013518.png,single_004875.png,B_ON_TOP,1,23692,0.522057
img_002187.png,single_002158.png,single_002344.png,B_ON_TOP,1,6208,0.320893
img_000260.png,single_009670.png,single_006567.png,B_ON_TOP,1,5302,0.237396
img_002388.png,single_005797.png,single_012361.png,B_ON_TOP,1,10156,0.360846
img_000568.png,single_009730.png,single_007494.png,B_ON_TOP,1,7806,0.509331
img_001601.png,single_012282.png,single_005787.png,B_ON_TOP,1,7993,0.309243
img_004625.png,single_014937.png,single_002861.png,A_ON_TOP,0,16690,0.493802
img_004557.png,single_000524.png,single_003521.png,B_ON_TOP,1,2337,0.219602
img_004792.png,single_012173.png,single_009795.png,A_ON_TOP,0,5915,0.266297
img_002983.png,single_009429.png,single_005454.png,A_ON_TOP,0,11815,0.46831
img_002249.png,single_010580.png,single_010164.png,B_ON_TOP,1,13543,0.473234
img_002462.png,single_016056.png,single_007808.png,B_ON_TOP,1,14040,0.429686
img_002415.png,single_004107.png,single_013474.png,B_ON_TOP,1,5378,0.232824
img_002987.png,single_010032.png,single_006374.png,A_ON_TOP,0,6463,0.365678
img_003915.png,single_014694.png,single_006527.png,B_ON_TOP,1,7277,0.50339
img_002599.png,single_012355.png,single_000288.png,A_ON_TOP,0,2906,0.229234
img_004185.png,single_011082.png,single_005021.png,A_ON_TOP,0,8965,0.495277
img_000663.png,single_004332.png,single_003721.png,B_ON_TOP,1,14038,0.400799
img_001656.png,single_008406.png,single_010446.png,B_ON_TOP,1,12579,0.415231
img_001104.png,single_003009.png,single_004325.png,A_ON_TOP,0,5783,0.478844
img_001743.png,single_010977.png,single_006764.png,A_ON_TOP,0,8388,0.333877
img_003733.png,single_015515.png,single_009917.png,B_ON_TOP,1,11908,0.437891
img_001091.png,single_009014.png,single_016291.png,A_ON_TOP,0,8614,0.501572
img_002703.png,single_012587.png,single_016005.png,A_ON_TOP,0,5976,0.369345
img_003133.png,single_005911.png,single_010874.png,B_ON_TOP,1,2488,0.14799
img_002856.png,single_000101.png,single_012426.png,B_ON_TOP,1,6523,0.28372
img_003766.png,single_002218.png,single_008441.png,B_ON_TOP,1,9432,0.35978
img_004111.png,single_008151.png,single_008187.png,A_ON_TOP,0,11590,0.528379
img_001916.png,single_007948.png,single_008820.png,B_ON_TOP,1,10243,0.546235
img_004132.png,single_013807.png,single_012121.png,A_ON_TOP,0,9588,0.393225
img_000340.png,single_002134.png,single_012866.png,B_ON_TOP,1,2935,0.241564
img_004028.png,single_004060.png,single_011427.png,A_ON_TOP,0,2062,0.191885
img_004868.png,single_002124.png,single_010287.png,B_ON_TOP,1,10728,0.335617
img_001250.png,single_001095.png,single_002385.png,A_ON_TOP,0,3475,0.243143
img_002590.png,single_005457.png,single_006375.png,B_ON_TOP,1,5452,0.193388
img_003450.png,single_016057.png,single_013062.png,B_ON_TOP,1,7455,0.286477
img_004147.png,single_004682.png,single_006554.png,B_ON_TOP,1,5298,0.293876
img_001205.png,single_000319.png,single_007114.png,A_ON_TOP,0,1412,0.143788
img_001776.png,single_007767.png,single_001984.png,B_ON_TOP,1,13934,0.453418
img_001930.png,single_004389.png,single_012610.png,A_ON_TOP,0,5956,0.394882
img_002339.png,single_011830.png,single_004273.png,B_ON_TOP,1,10228,0.532182
img_001589.png,single_006097.png,single_004319.png,B_ON_TOP,1,3873,0.293632
img_002180.png,single_009975.png,single_015862.png,A_ON_TOP,0,3549,0.203755
img_000900.png,single_002364.png,single_002526.png,B_ON_TOP,1,6694,0.315561
img_003035.png,single_011123.png,single_005291.png,B_ON_TOP,1,8776,0.446162
img_002905.png,single_015778.png,single_011782.png,B_ON_TOP,1,10206,0.507458
img_004588.png,single_000853.png,single_005028.png,B_ON_TOP,1,8033,0.532092
img_004381.png,single_003054.png,single_012700.png,A_ON_TOP,0,5179,0.392944
img_002130.png,single_011011.png,single_008178.png,A_ON_TOP,0,9411,0.42066
img_001727.png,single_005466.png,single_015020.png,A_ON_TOP,0,5648,0.414684
img_004431.png,single_001068.png,single_005596.png,B_ON_TOP,1,9274,0.264254
img_002768.png,single_000886.png,single_010101.png,A_ON_TOP,0,3961,0.239784
img_003876.png,single_002017.png,single_007707.png,A_ON_TOP,0,4273,0.266463
img_002978.png,single_015365.png,single_011995.png,B_ON_TOP,1,10629,0.401883
img_002677.png,single_003857.png,single_012564.png,B_ON_TOP,1,8095,0.307444
img_000871.png,single_007050.png,single_013918.png,B_ON_TOP,1,4980,0.332799
img_002523.png,single_014069.png,single_014237.png,A_ON_TOP,0,3331,0.195367
img_003469.png,single_004248.png,single_016262.png,B_ON_TOP,1,4574,0.394344
img_003452.png,single_005880.png,single_001103.png,A_ON_TOP,0,6249,0.355886
img_003458.png,single_005492.png,single_008373.png,A_ON_TOP,0,7341,0.531033
img_003722.png,single_000516.png,single_010233.png,B_ON_TOP,1,4427,0.233025
img_003862.png,single_009412.png,single_013322.png,B_ON_TOP,1,3358,0.288637
img_001550.png,single_008058.png,single_005018.png,B_ON_TOP,1,5725,0.411279
img_003721.png,single_004766.png,single_004595.png,A_ON_TOP,0,7620,0.41003
img_000752.png,single_012518.png,single_015894.png,A_ON_TOP,0,4398,0.263243
img_002525.png,single_009399.png,single_002227.png,B_ON_TOP,1,7007,0.427256
img_001588.png,single_004623.png,single_006720.png,A_ON_TOP,0,14243,0.525591
img_002684.png,single_011773.png,single_001266.png,B_ON_TOP,1,11735,0.384351
img_003624.png,single_001847.png,single_011298.png,A_ON_TOP,0,2907,0.255403
img_003913.png,single_008005.png,single_006519.png,B_ON_TOP,1,15043,0.545135
img_002299.png,single_007926.png,single_008646.png,A_ON_TOP,0,6196,0.36143
img_004255.png,single_011755.png,single_009324.png,B_ON_TOP,1,2109,0.150043
img_002156.png,single_006007.png,single_000430.png,A_ON_TOP,0,5652,0.332921
img_003279.png,single_002685.png,single_009335.png,B_ON_TOP,1,9711,0.294166
img_003136.png,single_008896.png,single_000130.png,A_ON_TOP,0,5486,0.225279
img_002669.png,single_010411.png,single_012796.png,B_ON_TOP,1,7143,0.352549
img_003190.png,single_001127.png,single_000672.png,A_ON_TOP,0,10897,0.327002
img_004824.png,single_013742.png,single_011173.png,A_ON_TOP,0,4424,0.253176
img_000937.png,single_000479.png,single_008476.png,B_ON_TOP,1,4674,0.21661
img_001599.png,single_000550.png,single_008708.png,B_ON_TOP,1,1704,0.139936
img_000345.png,single_002296.png,single_011805.png,A_ON_TOP,0,4470,0.247289
img_004592.png,single_013676.png,single_013799.png,B_ON_TOP,1,3822,0.246963
img_001102.png,single_002756.png,single_013321.png,A_ON_TOP,0,4010,0.220536
img_000461.png,single_015128.png,single_015960.png,B_ON_TOP,1,7385,0.253928
img_002524.png,single_007648.png,single_000922.png,B_ON_TOP,1,9372,0.455571
img_004076.png,single_006345.png,single_000190.png,A_ON_TOP,0,4428,0.286361
img_003103.png,single_014152.png,single_010642.png,B_ON_TOP,1,13139,0.516836
img_000452.png,single_003637.png,single_010755.png,A_ON_TOP,0,6224,0.336432
img_004773.png,single_004013.png,single_002268.png,A_ON_TOP,0,20254,0.493531
img_003329.png,single_014668.png,single_008960.png,B_ON_TOP,1,6276,0.259618
img_000064.png,single_008707.png,single_014329.png,A_ON_TOP,0,5757,0.213824
img_001158.png,single_015307.png,single_008908.png,A_ON_TOP,0,5164,0.235573
img_004575.png,single_007853.png,single_013805.png,A_ON_TOP,0,6365,0.286196
img_002011.png,single_009224.png,single_003335.png,B_ON_TOP,1,4698,0.238962
img_004879.png,single_011369.png,single_001994.png,B_ON_TOP,1,19729,0.526908
img_003705.png,single_008897.png,single_004988.png,A_ON_TOP,0,4460,0.232243
img_001455.png,single_012882.png,single_006833.png,B_ON_TOP,1,6692,0.259853
img_001833.png,single_010922.png,single_001453.png,B_ON_TOP,1,2180,0.148775
img_001008.png,single_014556.png,single_015076.png,A_ON_TOP,0,11546,0.35311
img_002567.png,single_003405.png,single_008643.png,B_ON_TOP,1,8663,0.50197
img_003849.png,single_002835.png,single_000735.png,A_ON_TOP,0,4207,0.236601
img_002323.png,single_011513.png,single_003316.png,A_ON_TOP,0,13350,0.489423
img_001338.png,single_012975.png,single_010645.png,A_ON_TOP,0,6443,0.256417
img_001036.png,single_010575.png,single_015672.png,A_ON_TOP,0,5617,0.233109
img_001151.png,single_010953.png,single_006978.png,A_ON_TOP,0,6049,0.437446
img_003046.png,single_008547.png,single_009633.png,B_ON_TOP,1,6510,0.325305
img_001670.png,single_009790.png,single_005281.png,A_ON_TOP,0,11054,0.430687
img_000400.png,single_010208.png,single_011393.png,B_ON_TOP,1,6876,0.257172
img_004830.png,single_009235.png,single_012775.png,B_ON_TOP,1,4398,0.298473
img_004014.png,single_005827.png,single_005336.png,B_ON_TOP,1,16572,0.521608
img_000020.png,single_005395.png,single_010073.png,A_ON_TOP,0,8823,0.285756
img_000736.png,single_010465.png,single_003006.png,B_ON_TOP,1,9142,0.506903
img_004628.png,single_013735.png,single_003459.png,B_ON_TOP,1,3672,0.365373
img_003690.png,single_014584.png,single_000399.png,A_ON_TOP,0,1217,0.099339
img_004118.png,single_008392.png,single_013107.png,A_ON_TOP,0,3435,0.219854
img_004218.png,single_003893.png,single_007289.png,A_ON_TOP,0,7077,0.320226
img_000384.png,single_004614.png,single_003696.png,A_ON_TOP,0,5708,0.355639
img_000288.png,single_001135.png,single_001185.png,B_ON_TOP,1,7078,0.54847
img_002262.png,single_007129.png,single_008791.png,A_ON_TOP,0,8622,0.432332
img_003650.png,single_005166.png,single_009673.png,B_ON_TOP,1,3655,0.207729
img_000342.png,single_016117.png,single_009923.png,B_ON_TOP,1,3078,0.250549
img_001137.png,single_001648.png,single_014632.png,B_ON_TOP,1,11601,0.463632
img_000355.png,single_011424.png,single_002878.png,B_ON_TOP,1,5022,0.210946
img_001869.png,single_012701.png,single_007285.png,B_ON_TOP,1,3034,0.173848
img_001714.png,single_012592.png,single_011997.png,B_ON_TOP,1,5158,0.210479
img_004672.png,single_002790.png,single_005724.png,B_ON_TOP,1,6601,0.31549
img_001302.png,single_014700.png,single_003372.png,B_ON_TOP,1,1761,0.158749
img_004943.png,single_008630.png,single_003817.png,B_ON_TOP,1,16372,0.461729
img_000381.png,single_014905.png,single_011818.png,A_ON_TOP,0,7073,0.341213
img_004941.png,single_005586.png,single_006252.png,B_ON_TOP,1,4137,0.261852
img_000786.png,single_009119.png,single_013934.png,B_ON_TOP,1,2957,0.254804
img_004354.png,single_000943.png,single_002233.png,B_ON_TOP,1,6977,0.46439
img_004791.png,single_008066.png,single_002241.png,B_ON_TOP,1,15053,0.517944
img_004640.png,single_000114.png,single_001886.png,A_ON_TOP,0,3949,0.212907
img_001893.png,single_002074.png,single_004218.png,A_ON_TOP,0,10258,0.282613
img_004909.png,single_003717.png,single_001273.png,B_ON_TOP,1,6017,0.312994
img_003441.png,single_010603.png,single_000812.png,A_ON_TOP,0,8536,0.341864
img_000290.png,single_003109.png,single_006395.png,A_ON_TOP,0,12436,0.390946
img_001421.png,single_006742.png,single_008031.png,A_ON_TOP,0,4265,0.372067
img_004757.png,single_012730.png,single_001351.png,B_ON_TOP,1,9477,0.509708
img_002061.png,single_015128.png,single_006557.png,B_ON_TOP,1,3965,0.342371
img_000240.png,single_005705.png,single_002260.png,B_ON_TOP,1,12011,0.505046
img_003592.png,single_002149.png,single_011468.png,A_ON_TOP,0,14854,0.435359
